,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour
424,1,0,1,1,14.76,16.665,57,22.0028,7,190,197,2
425,1,0,1,1,13.94,15.91,61,19.0012,5,156,161,2
426,1,0,1,1,13.12,14.395,57,27.9993,4,108,112,3
427,1,0,1,1,13.12,15.15,49,19.9995,2,74,76,3
428,1,0,1,1,13.12,14.395,49,27.9993,4,55,59,3
429,1,0,1,1,12.3,15.15,52,11.0014,6,53,59,3
430,1,0,1,1,12.3,13.635,52,31.0009,1,27,28,3
431,1,0,1,2,6.56,9.09,64,7.0015,2,6,8,0
432,1,0,1,2,6.56,9.09,69,7.0015,0,3,3,0
433,1,0,1,2,6.56,11.365,69,0.0,0,2,2,0
434,1,0,1,2,6.56,11.365,69,0.0,0,2,2,0
435,1,0,1,3,5.74,10.605,93,0.0,0,3,3,0
436,1,0,1,3,5.74,10.605,93,0.0,0,22,22,1
437,1,0,1,3,6.56,11.365,93,0.0,0,52,52,1
438,1,0,1,3,6.56,11.365,93,0.0,3,132,135,1
439,1,0,1,2,6.56,11.365,93,0.0,2,114,116,1
440,1,0,1,2,6.56,11.365,93,0.0,0,47,47,1
441,1,0,1,2,7.38,12.12,86,0.0,2,49,51,1
442,1,0,1,2,8.2,12.88,86,0.0,2,53,55,1
443,1,0,1,2,8.2,12.88,86,0.0,3,49,52,2
444,1,0,1,2,9.02,12.88,80,6.0032,5,49,54,2
445,1,0,1,2,9.84,14.395,75,0.0,7,45,52,2
446,1,0,1,2,9.84,12.12,75,8.9981,3,61,64,2
447,1,0,1,2,9.84,14.395,75,0.0,4,172,176,2
448,1,0,1,2,9.84,12.88,81,7.0015,3,165,168,2
449,1,0,1,2,9.84,12.12,81,8.9981,3,105,108,3
450,1,0,1,2,9.02,11.365,87,8.9981,5,69,74,3
451,1,0,1,2,9.02,11.365,87,8.9981,0,64,64,3
452,1,0,1,2,9.02,12.88,87,6.0032,2,34,36,3
453,1,0,1,3,8.2,9.85,93,12.998,1,15,16,3
454,1,0,1,3,9.02,12.12,93,7.0015,0,2,2,0
455,1,0,1,3,9.02,11.365,93,12.998,0,3,3,0
456,1,0,1,3,9.02,11.365,93,8.9981,4,0,4,0
457,1,0,1,3,9.02,11.365,93,8.9981,0,1,1,0
458,1,0,1,3,9.02,10.605,93,19.0012,0,1,1,0
459,1,0,1,3,9.02,12.12,93,7.0015,0,3,3,0
460,1,0,1,3,9.02,12.12,93,7.0015,1,17,18,1
461,1,0,1,3,9.02,10.605,93,15.0013,1,48,49,1
462,1,0,1,3,9.02,10.605,93,15.0013,1,154,155,1
463,1,0,1,2,9.84,12.88,93,6.0032,4,119,123,1
464,1,0,1,2,9.02,13.635,100,0.0,2,59,61,1
465,1,0,1,2,9.84,11.365,93,12.998,5,47,52,1
466,1,0,1,2,9.84,11.365,93,15.0013,3,61,64,1
467,1,0,1,1,13.94,16.665,93,11.0014,1,74,75,2
468,1,0,1,1,15.58,19.695,82,26.0027,2,61,63,2
469,1,0,1,1,15.58,19.695,76,22.0028,10,66,76,2
470,1,0,1,1,14.76,16.665,71,19.9995,8,95,103,2
471,1,0,1,1,14.76,15.91,53,35.0008,7,183,190,2
472,1,0,1,1,13.94,14.395,42,36.9974,7,175,182,2
473,1,0,1,1,11.48,12.12,45,32.9975,3,88,91,3
474,1,0,1,1,9.84,9.85,48,36.9974,4,71,75,3
475,1,0,1,1,9.02,9.85,47,22.0028,1,62,63,3
476,1,0,1,1,9.02,10.605,44,16.9979,5,35,40,3
477,1,0,1,1,8.2,8.335,44,30.0026,3,29,32,3
478,1,0,1,1,8.2,8.335,40,30.0026,1,11,12,0
479,1,0,1,1,8.2,7.575,44,35.0008,0,5,5,0
480,1,0,1,1,7.38,8.335,43,16.9979,0,2,2,0
481,1,0,1,1,7.38,8.335,43,16.9979,0,1,1,0
482,1,0,1,1,6.56,6.82,50,19.9995,0,2,2,0
483,1,0,1,1,6.56,6.82,43,23.9994,0,39,39,1
484,1,0,1,1,5.74,6.06,50,22.0028,1,86,87,1
485,1,0,1,1,5.74,6.06,50,23.9994,4,184,188,1
486,1,0,1,1,6.56,6.82,47,19.9995,6,127,133,1
487,1,0,1,1,7.38,7.575,43,22.0028,2,50,52,1
488,1,0,1,1,7.38,6.82,43,30.0026,9,55,64,1
489,1,0,1,1,8.2,9.09,40,23.9994,2,67,69,1
490,1,0,1,1,8.2,8.335,40,27.9993,4,47,51,2
491,1,0,1,1,9.02,9.85,37,26.0027,4,43,47,2
492,1,0,1,1,9.02,9.85,37,22.0028,4,56,60,2
493,1,0,1,1,9.02,10.605,37,16.9979,5,73,78,2
494,1,0,1,1,8.2,9.85,40,12.998,5,170,175,2
495,1,0,1,1,8.2,10.605,40,11.0014,2,145,147,2
496,1,0,1,1,8.2,12.88,40,0.0,4,92,96,3
497,1,0,1,1,8.2,11.365,47,6.0032,1,108,109,3
498,1,0,1,1,7.38,10.605,55,7.0015,1,53,54,3
499,1,0,1,1,7.38,10.605,51,6.0032,2,39,41,3
500,1,0,1,1,8.2,11.365,47,7.0015,4,34,38,3
501,1,0,1,2,8.2,12.88,44,0.0,3,10,13,0
502,1,0,1,2,6.56,11.365,59,0.0,0,7,7,0
503,1,0,1,2,5.74,8.335,63,7.0015,0,1,1,0
504,1,0,1,2,5.74,8.335,63,7.0015,0,1,1,0
505,1,0,1,2,5.74,7.575,63,8.9981,0,7,7,0
506,1,0,1,2,6.56,11.365,55,0.0,2,26,28,1
507,1,0,1,1,5.74,10.605,59,0.0,0,87,87,1
508,1,0,1,1,5.74,7.575,74,8.9981,3,217,220,1
509,1,0,1,2,6.56,9.09,80,8.9981,3,124,127,1
510,1,0,1,2,8.2,10.605,51,8.9981,5,46,51,1
511,1,0,1,1,9.02,11.365,51,11.0014,3,61,64,1
512,1,0,1,2,9.84,12.12,48,11.0014,8,78,86,1
513,1,0,1,2,10.66,12.88,50,15.0013,9,73,82,2
514,1,0,1,2,11.48,13.635,45,11.0014,15,76,91,2
515,1,0,1,2,11.48,13.635,48,16.9979,9,81,90,2
516,1,0,1,2,12.3,14.395,42,15.0013,8,91,99,2
517,1,0,1,2,10.66,13.635,56,8.9981,10,195,205,2
518,1,0,1,2,9.84,12.88,60,7.0015,3,152,155,2
519,1,0,1,2,9.84,12.12,65,8.9981,1,102,103,3
520,1,0,1,2,9.84,12.12,65,11.0014,2,69,71,3
521,1,0,1,2,9.84,12.12,70,11.0014,2,41,43,3
522,1,0,1,2,9.84,12.12,65,11.0014,1,45,46,3
523,1,0,1,2,9.84,12.12,70,8.9981,1,30,31,3
524,1,0,0,2,9.84,12.12,70,11.0014,3,36,39,0
525,1,0,0,2,9.84,12.12,65,11.0014,1,17,18,0
526,1,0,0,2,9.84,12.12,75,11.0014,5,12,17,0
527,1,0,0,2,9.84,12.12,75,11.0014,1,10,11,0
528,1,0,0,3,9.02,11.365,93,8.9981,0,8,8,0
529,1,0,0,3,8.2,11.365,100,6.0032,0,9,9,0
530,1,0,0,3,8.2,12.88,100,0.0,0,4,4,1
531,1,0,0,3,9.02,12.88,93,6.0032,0,4,4,1
532,1,0,0,3,8.2,11.365,100,6.0032,0,10,10,1
533,1,0,0,3,8.2,11.365,100,6.0032,3,17,20,1
534,1,0,0,3,8.2,10.605,100,8.9981,3,31,34,1
535,1,0,0,3,9.02,11.365,100,8.9981,1,46,47,1
536,1,0,0,3,9.02,11.365,100,11.0014,10,42,52,1
537,1,0,0,3,9.02,11.365,100,11.0014,10,62,72,2
538,1,0,0,3,9.02,13.635,100,0.0,5,50,55,2
539,1,0,0,3,9.02,13.635,100,0.0,11,49,60,2
540,1,0,0,3,9.02,11.365,100,8.9981,8,63,71,2
541,1,0,0,2,9.84,10.605,100,19.0012,14,64,78,2
542,1,0,0,2,11.48,12.12,93,30.0026,2,81,83,2
543,1,0,0,2,11.48,12.12,93,30.0026,6,78,84,3
544,1,0,0,1,12.3,14.395,87,16.9979,5,64,69,3
545,1,0,0,1,10.66,12.88,100,12.998,3,53,56,3
546,1,0,0,1,10.66,13.635,93,8.9981,2,43,45,3
547,1,0,0,1,10.66,12.88,93,15.0013,7,52,59,3
548,1,0,0,1,10.66,12.88,70,12.998,2,37,39,0
549,1,0,0,1,10.66,11.365,65,27.9993,4,40,44,0
550,1,0,0,1,10.66,11.365,60,22.0028,0,20,20,0
551,1,0,0,1,10.66,14.395,60,6.0032,3,10,13,0
552,1,0,0,1,10.66,11.365,60,23.9994,0,2,2,0
553,1,0,0,1,10.66,12.88,60,15.0013,0,1,1,0
554,1,0,0,1,10.66,12.88,60,15.0013,0,1,1,1
555,1,0,0,1,9.84,12.12,65,11.0014,0,8,8,1
556,1,0,0,1,9.84,12.88,65,7.0015,2,21,23,1
557,1,0,0,1,11.48,14.395,56,7.0015,7,38,45,1
558,1,0,0,1,12.3,14.395,52,16.9979,15,74,89,1
559,1,0,0,1,13.12,15.15,49,16.9979,28,89,117,1
560,1,0,0,1,13.94,16.665,46,0.0,48,126,174,1
561,1,0,0,1,13.94,18.18,46,0.0,47,135,182,2
562,1,0,0,1,13.94,17.425,46,6.0032,47,114,161,2
563,1,0,0,1,13.94,17.425,46,6.0032,52,130,182,2
564,1,0,0,1,13.94,17.425,49,7.0015,42,115,157,2
565,1,0,0,1,13.94,18.18,46,0.0,24,97,121,2
566,1,0,0,1,12.3,15.15,56,11.0014,13,65,78,2
567,1,0,0,1,11.48,14.395,61,8.9981,1,20,21,3
568,1,0,0,1,11.48,14.395,61,7.0015,5,21,26,3
569,1,0,0,1,10.66,15.15,60,0.0,5,22,27,3
570,1,0,0,1,10.66,15.15,60,0.0,5,57,62,3
571,1,0,0,1,9.84,14.395,65,0.0,4,26,30,3
572,1,0,1,1,9.84,14.395,65,0.0,1,14,15,0
573,1,0,1,1,9.02,13.635,75,0.0,1,4,5,0
574,1,0,1,1,8.2,12.88,80,0.0,0,3,3,0
575,1,0,1,1,8.2,12.88,86,0.0,0,1,1,0
576,1,0,1,1,8.2,12.88,86,0.0,1,1,2,0
577,1,0,1,1,8.2,12.88,86,0.0,1,9,10,0
578,1,0,1,1,7.38,12.12,93,0.0,1,29,30,1
579,1,0,1,1,7.38,12.12,86,0.0,6,89,95,1
580,1,0,1,2,6.56,11.365,100,0.0,7,223,230,1
581,1,0,1,1,9.02,13.635,80,0.0,3,115,118,1
582,1,0,1,1,9.84,12.88,75,7.0015,6,49,55,1
583,1,0,1,1,12.3,15.91,65,6.0032,11,36,47,1
584,1,0,1,2,13.12,17.425,62,0.0,7,59,66,1
585,1,0,1,2,14.76,18.18,57,6.0032,10,54,64,2
586,1,0,1,2,14.76,18.18,57,6.0032,8,52,60,2
587,1,0,1,2,15.58,19.695,54,6.0032,4,46,50,2
588,1,0,1,2,14.76,17.425,57,8.9981,16,98,114,2
589,1,0,1,2,13.12,15.91,70,11.0014,9,207,216,2
590,1,0,1,2,13.94,16.665,66,8.9981,5,170,175,2
591,1,0,1,2,13.12,17.425,70,0.0,5,123,128,3
592,1,0,1,2,13.12,16.665,70,7.0015,6,82,88,3
593,1,0,1,1,13.12,17.425,70,0.0,3,75,78,3
594,1,0,1,1,11.48,15.15,81,6.0032,3,34,37,3
595,1,0,1,2,12.3,16.665,81,0.0,6,19,25,3
596,1,0,1,2,11.48,15.91,87,0.0,4,6,10,0
597,1,0,1,2,11.48,15.91,87,0.0,0,4,4,0
598,1,0,1,2,10.66,13.635,93,7.0015,1,1,2,0
599,1,0,1,3,11.48,13.635,93,11.0014,0,1,1,0
600,1,0,1,1,10.66,12.88,93,11.0014,0,3,3,0
601,1,0,1,1,10.66,11.365,81,22.0028,0,2,2,0
602,1,0,1,1,10.66,11.365,70,22.0028,0,39,39,1
603,1,0,1,1,9.84,9.85,65,27.9993,3,97,100,1
604,1,0,1,1,9.84,9.85,56,32.9975,7,236,243,1
605,1,0,1,1,9.84,9.85,52,32.9975,7,128,135,1
606,1,0,1,1,9.02,9.09,47,36.9974,4,44,48,1
607,1,0,1,1,9.02,9.09,47,31.0009,1,49,50,1
608,1,0,1,1,9.84,9.85,38,32.9975,2,63,65,1
609,1,0,1,2,9.84,9.85,32,30.0026,2,48,50,2
610,1,0,1,1,9.02,9.85,37,27.9993,3,61,64,2
611,1,0,1,1,9.02,9.85,35,26.0027,6,45,51,2
612,1,0,1,1,9.02,9.09,35,35.0008,4,79,83,2
613,1,0,1,1,9.02,9.09,32,39.0007,4,172,176,2
614,1,0,1,1,8.2,9.09,32,26.0027,1,151,152,2
615,1,0,1,1,6.56,6.06,40,31.0009,1,100,101,3
616,1,0,1,1,6.56,6.82,40,22.0028,3,53,56,3
617,1,0,1,1,5.74,5.305,33,31.0009,8,46,54,3
618,1,0,1,1,4.92,5.305,33,23.9994,0,29,29,3
619,1,0,1,1,4.92,5.305,33,22.0028,3,9,12,3
620,1,0,1,1,4.1,3.79,36,23.9994,0,17,17,0
621,1,0,1,1,4.1,5.305,36,15.0013,0,7,7,0
622,1,0,1,1,3.28,3.79,38,19.0012,1,2,3,0
623,1,0,1,1,2.46,3.79,45,8.9981,0,2,2,0
624,1,0,1,1,2.46,5.305,45,7.0015,0,7,7,0
625,1,0,1,1,2.46,7.575,45,0.0,0,43,43,1
626,1,0,1,1,2.46,5.305,49,7.0015,4,95,99,1
627,1,0,1,1,4.1,6.82,42,0.0,1,198,199,1
628,1,0,1,1,4.92,6.82,39,11.0014,4,119,123,1
629,1,0,1,1,5.74,9.09,36,0.0,8,51,59,1
630,1,0,1,2,5.74,7.575,43,11.0014,1,40,41,1
631,1,0,1,2,7.38,9.09,40,15.0013,4,57,61,1
632,1,0,1,1,7.38,8.335,40,16.9979,2,67,69,2
633,1,0,1,1,8.2,9.09,34,19.9995,2,56,58,2
634,1,0,1,2,8.2,9.09,34,19.0012,3,61,64,2
635,1,0,1,2,8.2,9.85,37,16.9979,7,72,79,2
636,1,0,1,2,8.2,9.85,34,16.9979,9,157,166,2
637,1,0,1,2,7.38,8.335,47,19.9995,2,168,170,2
638,1,0,1,3,5.74,6.06,86,16.9979,1,87,88,3
639,1,0,1,3,5.74,7.575,86,11.0014,0,84,84,3
640,1,0,1,2,5.74,7.575,86,11.0014,0,83,83,3
641,1,0,1,3,6.56,8.335,80,11.0014,4,42,46,3
642,1,0,1,3,6.56,7.575,80,12.998,0,37,37,3
643,1,0,1,3,5.74,6.82,86,12.998,0,16,16,0
644,1,0,1,3,5.74,7.575,80,8.9981,0,7,7,0
645,1,0,1,3,5.74,7.575,80,8.9981,0,3,3,0
646,1,0,1,2,5.74,6.82,59,15.0013,0,1,1,0
647,1,0,1,2,4.92,6.06,50,15.0013,0,6,6,0
648,1,0,1,2,4.92,6.06,54,19.0012,0,26,26,1
649,1,0,1,1,4.1,3.79,50,27.9993,0,99,99,1
650,1,0,1,1,4.1,3.79,49,22.0028,5,173,178,1
651,1,0,1,1,4.92,5.305,42,23.9994,1,121,122,1
652,1,0,1,1,4.92,5.305,42,19.9995,1,34,35,1
653,1,0,1,1,5.74,6.06,39,23.9994,1,44,45,1
654,1,0,1,1,6.56,6.82,34,26.0027,4,65,69,1
655,1,0,1,1,7.38,8.335,29,19.9995,3,59,62,2
656,1,0,1,1,8.2,9.09,27,19.0012,6,42,48,2
657,1,0,1,1,8.2,9.85,25,16.9979,0,50,50,2
658,1,0,1,1,8.2,9.09,27,19.9995,4,76,80,2
659,1,0,1,1,7.38,9.09,26,12.998,6,159,165,2
660,1,0,1,1,6.56,9.09,28,8.9981,3,157,160,2
661,1,0,1,1,5.74,8.335,28,7.0015,2,110,112,3
662,1,0,1,1,5.74,9.09,31,6.0032,4,93,97,3
663,1,0,1,1,5.74,10.605,39,0.0,2,70,72,3
664,1,0,1,1,4.92,9.85,39,0.0,4,47,51,3
665,1,0,1,1,4.92,7.575,42,7.0015,1,33,34,3
666,1,0,1,1,4.1,6.82,49,7.0015,2,12,14,0
667,1,0,1,1,4.1,6.82,54,6.0032,1,6,7,0
668,1,0,1,1,4.1,6.82,54,6.0032,0,3,3,0
669,1,0,1,1,3.28,6.06,63,6.0032,0,4,4,0
670,1,0,1,1,4.1,9.09,68,0.0,1,23,24,1
671,1,0,1,1,3.28,8.335,73,0.0,1,73,74,1
672,1,0,1,1,4.1,6.06,74,11.0014,4,212,216,1
673,1,0,1,1,4.92,6.06,74,15.0013,8,132,140,1
674,1,0,1,1,5.74,6.82,69,12.998,5,39,44,1
675,1,0,1,1,9.02,11.365,47,8.9981,12,52,64,1
676,1,0,1,1,9.02,11.365,47,8.9981,7,64,71,1
677,1,0,1,1,9.84,11.365,35,12.998,21,89,110,2
678,1,0,1,1,12.3,14.395,26,16.9979,17,67,84,2
679,1,0,1,1,13.12,15.91,21,11.0014,12,62,74,2
680,1,0,1,1,12.3,14.395,28,12.998,14,111,125,2
681,1,0,1,1,12.3,16.665,24,0.0,18,193,211,2
682,1,0,1,1,11.48,15.91,28,0.0,9,165,174,2
683,1,0,1,1,10.66,15.15,33,0.0,7,94,101,3
684,1,0,1,1,9.02,11.365,55,8.9981,2,61,63,3
685,1,0,1,1,8.2,10.605,59,8.9981,1,46,47,3
686,1,0,1,1,8.2,11.365,64,6.0032,2,41,43,3
687,1,0,1,1,7.38,12.12,69,0.0,5,48,53,3
688,1,0,0,1,6.56,9.85,69,6.0032,3,27,30,0
689,1,0,0,1,5.74,10.605,86,0.0,2,22,24,0
690,1,0,0,1,5.74,10.605,80,0.0,2,13,15,0
691,1,0,0,1,4.92,9.85,80,0.0,3,7,10,0
692,1,0,0,1,4.92,8.335,74,6.0032,0,4,4,0
693,1,0,0,1,4.92,8.335,74,6.0032,0,1,1,0
694,1,0,0,1,4.92,6.82,93,12.998,1,1,2,1
695,1,0,0,1,4.92,7.575,80,7.0015,2,9,11,1
696,1,0,0,1,5.74,7.575,86,8.9981,2,28,30,1
697,1,0,0,1,6.56,9.09,64,8.9981,5,38,43,1
698,1,0,0,1,9.02,10.605,41,16.9979,13,71,84,1
699,1,0,0,1,12.3,13.635,28,22.0028,30,84,114,1
700,1,0,0,1,12.3,13.635,39,31.0009,27,93,120,1
701,1,0,0,1,12.3,13.635,39,27.9993,32,103,135,2
702,1,0,0,1,13.94,15.91,31,19.0012,30,90,120,2
703,1,0,0,1,13.94,15.15,29,27.9993,47,127,174,2
704,1,0,0,1,13.94,15.15,29,27.9993,42,103,145,2
705,1,0,0,1,13.12,14.395,31,35.0008,24,113,137,2
706,1,0,0,1,11.48,12.88,38,22.0028,4,60,64,2
707,1,0,0,1,11.48,13.635,38,11.0014,2,39,41,3
708,1,0,0,1,10.66,12.88,41,15.0013,1,39,40,3
709,1,0,0,1,10.66,15.15,41,0.0,9,42,51,3
710,1,0,0,1,9.84,12.88,44,6.0032,6,39,45,3
711,1,0,0,1,9.02,11.365,51,8.9981,1,31,32,3
712,1,0,0,1,8.2,11.365,64,7.0015,5,34,39,0
713,1,0,0,1,8.2,11.365,59,6.0032,1,23,24,0
714,1,0,0,2,8.2,11.365,75,6.0032,1,19,20,0
715,1,0,0,2,8.2,11.365,69,7.0015,4,8,12,0
716,1,0,0,2,8.2,10.605,69,11.0014,0,2,2,0
717,1,0,0,2,8.2,10.605,69,8.9981,2,3,5,1
718,1,0,0,2,9.02,13.635,55,0.0,0,3,3,1
719,1,0,0,2,9.02,11.365,64,12.998,1,11,12,1
720,1,0,0,2,9.84,11.365,60,15.0013,12,35,47,1
721,1,0,0,1,12.3,13.635,45,22.0028,19,86,105,1
722,1,0,0,1,13.12,14.395,39,30.0026,26,86,112,1
723,1,0,0,1,14.76,15.91,32,31.0009,58,94,152,1
724,1,0,0,1,15.58,19.695,29,23.9994,62,92,154,2
725,1,0,0,2,16.4,20.455,30,27.9993,51,110,161,2
726,1,0,0,2,16.4,20.455,30,19.9995,40,122,162,2
727,1,0,0,2,17.22,21.21,28,22.0028,28,106,134,2
728,1,0,0,1,17.22,21.21,28,22.0028,30,95,125,2
729,1,0,0,1,16.4,20.455,32,19.9995,17,78,95,2
730,1,0,0,1,16.4,20.455,35,19.0012,11,50,61,3
731,1,0,0,1,16.4,20.455,35,22.0028,15,32,47,3
732,1,0,0,1,16.4,20.455,35,23.9994,6,45,51,3
733,1,0,0,1,16.4,20.455,35,19.9995,5,31,36,3
734,1,0,0,1,16.4,20.455,35,23.9994,3,27,30,3
735,1,0,1,1,15.58,19.695,37,23.9994,3,8,11,0
736,1,0,1,1,15.58,19.695,37,23.9994,1,6,7,0
737,1,0,1,1,14.76,16.665,40,19.9995,0,2,2,0
738,1,0,1,1,13.94,15.91,46,15.0013,1,1,2,0
739,1,0,1,1,13.12,15.15,53,19.0012,0,2,2,0
740,1,0,1,1,13.12,15.15,53,19.0012,0,3,3,0
741,1,0,1,1,13.94,15.15,46,19.9995,1,25,26,1
742,1,0,1,1,13.94,15.15,46,19.9995,2,96,98,1
743,1,0,1,1,15.58,19.695,40,31.0009,7,249,256,1
744,1,0,1,1,16.4,20.455,37,26.0027,8,122,130,1
745,1,0,1,1,18.04,21.97,33,15.0013,9,46,55,1
746,1,0,1,1,21.32,25.0,23,16.9979,10,43,53,1
747,1,0,1,1,22.96,26.515,22,30.0026,27,99,126,1
748,1,0,1,1,23.78,27.275,19,26.0027,27,93,120,2
749,1,0,1,1,24.6,29.545,15,32.9975,14,76,90,2
750,1,0,1,1,22.96,26.515,21,43.9989,19,71,90,2
751,1,0,1,1,21.32,25.0,27,31.0009,16,102,118,2
752,1,0,1,1,18.86,22.725,33,40.9973,25,218,243,2
753,1,0,1,1,16.4,20.455,40,40.9973,11,194,205,2
754,1,0,1,1,15.58,19.695,43,32.9975,12,86,98,3
755,1,0,1,1,14.76,15.91,46,31.0009,5,65,70,3
756,1,0,1,1,14.76,15.91,50,35.0008,8,35,43,3
757,1,0,1,1,13.94,14.395,46,43.9989,1,44,45,3
758,1,0,1,1,13.12,14.395,49,32.9975,1,19,20,3
759,1,0,1,1,12.3,13.635,49,27.9993,7,12,19,0
760,1,0,1,1,12.3,12.12,42,51.9987,0,5,5,0
761,1,0,1,1,11.48,11.365,41,46.0022,1,2,3,0
762,1,0,1,1,9.02,9.09,37,35.0008,0,1,1,0
763,1,0,1,1,9.02,9.09,32,31.0009,0,4,4,0
764,1,0,1,1,8.2,9.09,32,22.0028,0,30,30,1
765,1,0,1,1,8.2,9.09,32,23.9994,2,103,105,1
766,1,0,1,1,8.2,9.09,32,23.9994,10,213,223,1
767,1,0,1,1,9.02,9.85,29,30.0026,2,108,110,1
768,1,0,1,1,9.84,10.605,27,19.0012,5,47,52,1
769,1,0,1,1,10.66,12.12,25,16.9979,11,46,57,1
770,1,0,1,1,11.48,13.635,24,16.9979,6,65,71,1
771,1,0,1,1,13.12,15.15,21,15.0013,14,68,82,2
772,1,0,1,1,13.94,15.91,19,15.0013,10,69,79,2
773,1,0,1,1,13.94,16.665,19,11.0014,11,74,85,2
774,1,0,1,1,13.94,15.91,19,16.9979,21,77,98,2
775,1,0,1,1,13.12,15.15,22,15.0013,15,191,206,2
776,1,0,1,1,12.3,15.15,22,8.9981,14,198,212,2
777,1,0,1,1,11.48,14.395,26,8.9981,3,142,145,3
778,1,0,1,1,10.66,13.635,33,7.0015,3,98,101,3
779,1,0,1,1,9.84,14.395,52,0.0,5,61,66,3
780,1,0,1,1,9.84,14.395,44,0.0,0,41,41,3
781,1,0,1,2,9.02,12.88,44,6.0032,0,20,20,3
782,1,0,1,1,9.02,12.88,41,6.0032,0,15,15,0
783,1,0,1,1,8.2,11.365,44,6.0032,0,9,9,0
784,1,0,1,2,8.2,9.85,47,12.998,0,1,1,0
785,1,0,1,1,8.2,9.85,51,12.998,0,1,1,0
786,1,0,1,1,8.2,9.85,47,12.998,0,5,5,0
787,1,0,1,1,8.2,9.85,55,15.0013,1,32,33,1
788,1,0,1,2,8.2,9.85,55,15.0013,5,103,108,1
789,1,0,1,2,9.02,11.365,55,11.0014,6,224,230,1
790,1,0,1,1,9.84,10.605,52,19.0012,2,122,124,1
791,1,0,1,1,10.66,11.365,41,26.0027,14,55,69,1
792,1,0,1,1,13.94,15.15,34,19.9995,7,59,66,1
793,1,0,1,1,15.58,19.695,32,22.0028,14,72,86,1
794,1,0,1,1,17.22,21.21,30,23.9994,13,80,93,2
795,1,0,1,1,18.86,22.725,28,27.9993,17,65,82,2
796,1,0,1,1,18.86,22.725,28,27.9993,35,82,117,2
797,1,0,1,1,18.86,22.725,31,26.0027,26,96,122,2
798,1,0,1,1,18.86,22.725,28,19.0012,11,244,255,2
799,1,0,1,1,16.4,20.455,40,15.0013,20,202,222,2
800,1,0,1,1,13.94,15.91,53,15.0013,18,143,161,3
801,1,0,1,1,15.58,19.695,43,12.998,10,108,118,3
802,1,0,1,1,14.76,17.425,46,12.998,5,87,92,3
803,1,0,1,1,13.94,16.665,53,12.998,12,61,73,3
804,1,0,1,1,15.58,19.695,40,15.0013,2,31,33,3
805,1,0,1,1,13.94,16.665,53,12.998,1,16,17,0
806,1,0,1,1,13.94,15.91,53,15.0013,0,6,6,0
807,1,0,1,2,13.94,15.91,53,15.0013,2,4,6,0
808,1,0,1,1,13.94,16.665,53,12.998,3,1,4,0
809,1,0,1,1,13.12,15.91,57,12.998,3,1,4,0
810,1,0,1,1,13.12,16.665,66,6.0032,1,11,12,0
811,1,0,1,1,12.3,15.15,70,8.9981,3,44,47,1
812,1,0,1,1,13.12,16.665,57,7.0015,7,119,126,1
813,1,0,1,1,13.12,16.665,57,6.0032,18,267,285,1
814,1,0,1,1,14.76,17.425,57,12.998,16,163,179,1
815,1,0,1,1,15.58,19.695,54,12.998,18,70,88,1
816,1,0,1,2,18.04,21.97,44,16.9979,19,71,90,1
817,1,0,1,1,19.68,23.485,41,15.0013,15,86,101,1
818,1,0,1,1,22.14,25.76,34,15.0013,15,108,123,2
819,1,0,1,1,24.6,31.06,31,15.0013,26,55,81,2
820,1,0,1,1,24.6,30.305,28,16.9979,15,91,106,2
821,1,0,1,2,22.96,26.515,35,19.9995,29,117,146,2
822,1,0,1,2,23.78,27.275,32,19.9995,18,256,274,2
823,1,0,1,2,22.14,25.76,42,19.0012,11,211,222,2
824,1,0,1,1,19.68,23.485,55,22.0028,14,161,175,3
825,1,0,1,1,19.68,23.485,59,22.0028,8,131,139,3
826,1,0,1,1,21.32,25.0,55,26.0027,5,119,124,3
827,1,0,1,1,20.5,24.24,59,19.0012,8,68,76,3
828,1,0,1,1,18.86,22.725,67,19.9995,4,40,44,3
829,1,0,1,1,18.04,21.97,72,19.0012,12,20,32,0
830,1,0,1,1,18.04,21.97,72,15.0013,1,7,8,0
831,1,0,1,1,18.04,21.97,72,19.0012,2,5,7,0
832,1,0,1,1,18.86,22.725,67,16.9979,2,6,8,0
833,1,0,1,1,18.86,22.725,67,16.9979,0,1,1,0
834,1,0,1,2,18.86,22.725,67,7.0015,1,6,7,0
835,1,0,1,2,18.04,21.97,72,11.0014,2,48,50,1
836,1,0,1,2,17.22,21.21,77,15.0013,8,108,116,1
837,1,0,1,2,17.22,21.21,77,12.998,26,246,272,1
838,1,0,1,2,17.22,21.21,77,12.998,15,154,169,1
839,1,0,1,2,18.04,21.97,72,15.0013,17,78,95,1
840,1,0,1,1,18.04,21.97,72,11.0014,31,82,113,1
841,1,0,1,1,20.5,24.24,59,12.998,59,126,185,1
842,1,0,1,1,24.6,31.06,43,12.998,45,131,176,2
843,1,0,1,1,27.06,31.06,36,19.9995,73,118,191,2
844,1,0,1,1,27.06,31.06,36,22.0028,55,117,172,2
845,1,0,1,1,27.06,31.06,36,19.0012,68,164,232,2
846,1,0,1,1,27.06,31.06,34,23.9994,52,275,327,2
847,1,0,1,1,26.24,31.06,33,22.0028,29,195,224,2
848,1,0,1,1,25.42,31.06,29,39.0007,16,146,162,3
